3.8900000,4.1800000,0.6000000,2.5080000,2.5000000,0.2000000,0.5000000,6.6800000,5.0000000,0.2000000,1.0000000,3.3800000,0.2000000,0.6760000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.4000000,8.5740000,0.4000000,0.5000000,1.7148000,1
3.8900000,0.0000000,0.2000000,0.0000000,4.8300000,0.2000000,0.9660000,4.8300000,5.0000000,0.2000000,1.0000000,0.9400000,0.2000000,0.1880000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,2.5540000,0.4000000,0.5000000,0.5108000,0
3.8900000,0.5100000,0.2000000,0.1020000,0.2300000,0.2000000,0.0460000,0.7400000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.5480000,0.4000000,0.5000000,0.3096000,0
3.8900000,0.0000000,0.2000000,0.0000000,10.8000000,0.6000000,6.4800000,10.8000000,6.0000000,0.6000000,3.6000000,11.7500000,0.6000000,7.0500000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,4.4000000,17.5300000,0.4000000,0.5000000,3.5060000,1
3.8900000,0.0000000,0.2000000,0.0000000,0.0800000,0.2000000,0.0160000,0.0800000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.4160000,0.4000000,0.5000000,0.2832000,0
3.8900000,0.0000000,0.2000000,0.0000000,0.8300000,0.2000000,0.1660000,0.8300000,5.0000000,0.2000000,1.0000000,2.9500000,0.2000000,0.5900000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,2.1560000,0.4000000,0.5000000,0.4312000,0
3.8900000,1.1000000,0.4000000,0.4400000,7.4100000,0.4000000,2.9640000,8.5100000,5.0000000,0.2000000,1.0000000,44.9500000,0.6000000,26.9700000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.2000000,31.7740000,0.4000000,0.5000000,6.3548000,1
3.8900000,8.5000000,0.6000000,5.1000000,12.0300000,0.6000000,7.2180000,20.5300000,5.5000000,0.4000000,2.2000000,7.7900000,0.4000000,3.1160000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,4.2000000,18.0340000,0.4000000,0.5000000,3.6068000,1
3.8900000,8.4000000,0.6000000,5.0400000,11.0500000,0.6000000,6.6300000,19.4500000,5.5000000,0.4000000,2.2000000,7.3400000,0.4000000,2.9360000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,4.2000000,17.2060000,0.4000000,0.5000000,3.4412000,1
3.8900000,3.9800000,0.6000000,2.3880000,0.9900000,0.2000000,0.1980000,4.9700000,5.0000000,0.2000000,1.0000000,1.9300000,0.2000000,0.3860000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.4000000,4.3720000,0.4000000,0.5000000,0.8744000,0
3.8900000,5.4300000,0.6000000,3.2580000,10.7700000,0.6000000,6.4620000,16.2000000,5.0000000,0.2000000,1.0000000,4.4200000,0.2000000,0.8840000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.6000000,12.0040000,0.4000000,0.5000000,2.4008000,1
3.8900000,15.3800000,0.6000000,9.2280000,40.1400000,0.6000000,24.0840000,55.5200000,5.0000000,0.2000000,1.0000000,0.9600000,0.2000000,0.1920000,2,0.4000000,0.8000000,1,0.4000000,0.4000000,4.0000000,35.7040000,1.2000000,0.5000000,21.4224000,1
3.8900000,5.4700000,0.6000000,3.2820000,7.6300000,0.4000000,3.0520000,13.1000000,5.0000000,0.2000000,1.0000000,10.4300000,0.6000000,6.2580000,2,0.2000000,0.4000000,1,0.4000000,0.4000000,3.6000000,14.3920000,0.8000000,0.5000000,5.7568000,1
3.8900000,1.0900000,0.4000000,0.4360000,0.3500000,0.2000000,0.0700000,1.4400000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.2000000,1.9060000,0.4000000,0.5000000,0.3812000,0
3.8900000,0.0000000,0.2000000,0.0000000,0.8400000,0.2000000,0.1680000,0.8400000,5.0000000,0.2000000,1.0000000,0.0070000,0.2000000,0.0014000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.5694000,0.4000000,0.5000000,0.3138800,0
3.8900000,1.9500000,0.4000000,0.7800000,9.0100000,0.4000000,3.6040000,10.9600000,5.0000000,0.2000000,1.0000000,9.0000000,0.4000000,3.6000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.0000000,9.3840000,0.4000000,0.5000000,1.8768000,1
3.8900000,8.5400000,0.6000000,5.1240000,31.6300000,0.6000000,18.9780000,40.1700000,5.0000000,0.2000000,1.0000000,41.2800000,0.6000000,24.7680000,2,0.2000000,0.4000000,1,0.4000000,0.4000000,4.2000000,50.6700000,0.8000000,0.5000000,20.2680000,1
3.8900000,4.1800000,0.6000000,2.5080000,4.8300000,0.2000000,0.9660000,9.0100000,5.5000000,0.4000000,2.2000000,14.0300000,0.6000000,8.4180000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.2000000,14.4920000,0.4000000,0.5000000,2.8984000,1
3.8900000,1.8100000,0.4000000,0.7240000,1.0300000,0.2000000,0.2060000,2.8400000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.2000000,2.3300000,0.4000000,0.5000000,0.4660000,0
3.8900000,4.8600000,0.6000000,2.9160000,46.7800000,0.6000000,28.0680000,51.6400000,5.5000000,0.4000000,2.2000000,63.1800000,0.6000000,37.9080000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,4.4000000,71.4920000,0.4000000,0.5000000,14.2984000,1
3.8900000,6.2600000,0.6000000,3.7560000,14.1000000,0.6000000,8.4600000,20.3600000,5.0000000,0.2000000,1.0000000,34.2400000,0.6000000,20.5440000,2,0.2000000,0.4000000,1,0.4000000,0.4000000,4.2000000,34.5600000,0.8000000,0.5000000,13.8240000,1
3.8900000,0.0200000,0.2000000,0.0040000,5.9400000,0.4000000,2.3760000,5.9600000,5.0000000,0.2000000,1.0000000,0.0100000,0.2000000,0.0020000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.6000000,3.7820000,0.4000000,0.5000000,0.7564000,0
3.8900000,5.3100000,0.6000000,3.1860000,22.7900000,0.6000000,13.6740000,28.1000000,5.0000000,0.2000000,1.0000000,205.1900000,0.6000000,123.1140000,2,0.2000000,0.4000000,1,0.4000000,0.4000000,4.2000000,141.7740000,0.8000000,0.5000000,56.7096000,1
3.8900000,0.9400000,0.2000000,0.1880000,0.0100000,0.2000000,0.0020000,0.9500000,5.0000000,0.2000000,1.0000000,0.1000000,0.2000000,0.0200000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.6100000,0.4000000,0.5000000,0.3220000,0
3.8900000,5.7800000,0.6000000,3.4680000,57.9200000,0.6000000,34.7520000,63.7000000,5.0000000,0.2000000,1.0000000,11.1600000,0.6000000,6.6960000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,4.0000000,46.3160000,0.4000000,0.5000000,9.2632000,1
3.8900000,7.4200000,0.6000000,4.4520000,2.2400000,0.2000000,0.4480000,9.6600000,5.0000000,0.2000000,1.0000000,1.2500000,0.2000000,0.2500000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.4000000,6.5500000,0.4000000,0.5000000,1.3100000,1
3.8900000,0.0000000,0.2000000,0.0000000,1.1000000,0.2000000,0.2200000,1.1000000,5.0000000,0.2000000,1.0000000,0.0070000,0.2000000,0.0014000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.6214000,0.4000000,0.5000000,0.3242800,0
3.8900000,6.8500000,0.6000000,4.1100000,31.7600000,0.6000000,19.0560000,38.6100000,5.0000000,0.2000000,1.0000000,1.4600000,0.2000000,0.2920000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.6000000,24.8580000,0.4000000,0.5000000,4.9716000,1
3.8900000,0.0000000,0.2000000,0.0000000,1.0300000,0.2000000,0.2060000,1.0300000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.6060000,0.4000000,0.5000000,0.3212000,0
3.8900000,0.0000000,0.2000000,0.0000000,0.7500000,0.2000000,0.1500000,0.7500000,5.0000000,0.2000000,1.0000000,6.7800000,0.4000000,2.7120000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.2000000,4.2620000,0.4000000,0.5000000,0.8524000,0
3.8900000,2.4000000,0.6000000,1.4400000,16.6300000,0.6000000,9.9780000,19.0300000,5.0000000,0.2000000,1.0000000,1.1600000,0.2000000,0.2320000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.6000000,13.0500000,0.4000000,0.5000000,2.6100000,1
3.8900000,0.0000000,0.2000000,0.0000000,0.0500000,0.2000000,0.0100000,0.0500000,5.0000000,0.2000000,1.0000000,152.4100000,0.6000000,91.4460000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.4000000,92.8560000,0.4000000,0.5000000,18.5712000,1
3.8900000,0.0000000,0.2000000,0.0000000,1.7600000,0.2000000,0.3520000,1.7600000,5.0000000,0.2000000,1.0000000,1.0800000,0.2000000,0.2160000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.9680000,0.4000000,0.5000000,0.3936000,0
3.8900000,0.0000000,0.2000000,0.0000000,2.9700000,0.2000000,0.5940000,2.9700000,5.0000000,0.2000000,1.0000000,2.8400000,0.2000000,0.5680000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,2.5620000,0.4000000,0.5000000,0.5124000,0
3.8900000,0.0000000,0.2000000,0.0000000,0.4300000,0.2000000,0.0860000,0.4300000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.4860000,0.4000000,0.5000000,0.2972000,0
3.8900000,0.0000000,0.2000000,0.0000000,0.9400000,0.2000000,0.1880000,0.9400000,5.0000000,0.2000000,1.0000000,0.9000000,0.2000000,0.1800000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.7680000,0.4000000,0.5000000,0.3536000,0
3.8900000,9.0100000,0.6000000,5.4060000,19.8200000,0.6000000,11.8920000,28.8300000,5.0000000,0.2000000,1.0000000,9.6700000,0.4000000,3.8680000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,3.8000000,22.5660000,0.4000000,0.5000000,4.5132000,1
3.8900000,0.0000000,0.2000000,0.0000000,0.0500000,0.2000000,0.0100000,0.0500000,5.0000000,0.2000000,1.0000000,0.0000000,0.2000000,0.0000000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,2.0000000,1.4100000,0.4000000,0.5000000,0.2820000,0
3.8900000,11.9500000,0.6000000,7.1700000,30.9000000,0.6000000,18.5400000,42.8500000,5.0000000,0.2000000,1.0000000,32.6800000,0.6000000,19.6080000,2,0.2000000,0.4000000,0,0.2000000,0.0000000,4.0000000,46.7180000,0.4000000,0.5000000,9.3436000,1
